product,image_name,source_reference,sha256,dataset_label,image_latitude,image_longitude,image_timestamp,cyclone_id,cyclone_name,ibtracs_timestamp,ibtracs_latitude,ibtracs_longitude,ibtracs_wind_knots,ibtracs_pressure_hpa,match_distance_deg,match_method,match_confidence,notes
infrared,47.jpg,47.jpeg,ec37ca0269392be17328a884058f88746bb2605e68f98f162584941fb4dd4030,47.0,17.16,85.74,2013-05-15 03:00:00,2013130N04093,MAHASEN:VIYARU,2013-05-15 03:00:00,16.7462,87.1889,40.0,992.0,1.4449,embedded timestamp (<=6h) + nearest IBTrACS position,MEDIUM,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,48(1).jpg,48(1).jpeg,79f1553f0a200f7fb2cd5296f89ebb2a5d2c0d6e816995d65d69db991b67372d,48.0,10.2,56.6,,2018136N11054,MEKUNU:SAGAR,2018-05-22 12:00:00,10.2,56.8,35.0,998.0,0.1968,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,48(2).jpg,48(2).jpeg,daf41e35c1df4c872f319504a9554b3e515217f3dcf21cbdceb7a700676dadf1,48.0,15.68,82.11,2018-12-17 03:30:00,2018347N07089,PHETHAI,2018-12-17 03:00:00,15.5388,82.3388,45.0,997.0,0.2617,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,48(3).jpg,48(3).jpeg,e38d46c3375c5fb79950f434484b8dda184b6678df856248d31773c343898959,48.0,15.95,85.75,2021-12-03 09:00:00,2021335N08096,JAWAD,2021-12-03 15:00:00,15.21,85.0425,40.0,1000.0,1.0052,embedded timestamp (<=6h) + nearest IBTrACS position,MEDIUM,same normalized filename as reference; visual/manual read from embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,48.jpg,48.jpeg,163c7f41549f1467c9948bae87272b6c6a8a8c6c45ded5fc0eff0c9787df411d,48.0,17.57,70.87,2017-12-05 03:30:00,2017333N06082,OCKHI,2017-12-05 00:00:00,17.5,70.65,50.0,994.0,0.2211,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,49(1).jpg,49(1).jpeg,41d3da0d4aca62626c95efe7a9b397f433f7859d781e11d115f412451d8b41bc,49.0,14.58,71.21,2019-06-01 03:30:00,2019301N05081,MAHA,2019-11-01 00:00:00,14.6,71.55,55.0,990.0,0.3297,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,49(2).jpg,49(2).jpeg,b4ad1ed17432778f8bc1de37619f0ec689e760637e39da877cabd776dc97acf8,49.0,22.8,64.75,2021-10-01 03:00:00,2021267N18094,GULAB:SHAHEEN-GU,2021-10-01 03:00:00,23.1175,64.9213,40.0,994.0,0.3546,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,49.jpg,49.jpeg,c6cdd7de5cca5578e9a60615e5224591fc3f518f71955059ffb88e5b7ebe2934,49.0,12.37,88.3,2016-12-10 02:00:00,2016341N08092,VARDAH,2016-12-10 00:00:00,12.6,88.25,55.0,990.0,0.2351,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,50(1).jpg,50(1).jpeg,435c12c2aec700e1a021231e6c6fb1b5d2fcb5fd41275a93f048fc5a6bc239fc,50.0,14.62,70.83,2019-11-01 03:30:00,2019301N05081,MAHA,2019-11-01 03:00:00,14.8326,70.9063,55.0,990.0,0.2251,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,50(2).jpg,50(2).jpeg,e311349bd266816c0400fd4160d52ea7156f9699deaf658fe08b18ce3b5cb40c,50.0,23.23,64.35,2021-10-01 07:00:00,2021267N18094,GULAB:SHAHEEN-GU,2021-10-01 09:00:00,23.3287,64.2037,45.0,991.0,0.1668,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,50.jpg,50.jpeg,8d60fed1950e5262baa6b9f667f416a83816ba9bb34ebdeb098e7234c689f46a,50.0,11.85,91.45,2013-11-25 09:30:00,2013324N07103,LEHAR,2013-11-25 09:00:00,12.0,91.725,60.0,988.0,0.3081,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,51(1).jpg,51(1).jpeg,0d217444820d545d5f155a6ed51fe6c5ccb4f701867b3a110b775fcc756c0be7,51.0,18.01,93.28,,2021267N18094,GULAB:SHAHEEN-GU,2021-09-24 00:00:00,18.1,93.3,,,0.092,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,51.jpg,51.jpeg,1611e68eb19121fcebbe912964e9cd5cce2fc2b2a5c9a9659cdd6abd92c98a84,51.0,18.28,62.8,2014-06-13 04:15:00,2014164N18063,NOT_NAMED,2014-06-13 00:00:00,18.4,62.9,45.0,988.0,0.153,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,52(1).jpg,52(1).jpeg,153cd1e0704bf0e61c3d61654b63a6a42958e178beb1d00df92baf12c11a8395,52.0,18.31,72.83,2020-06-03 06:00:00,2020153N13072,NISARGA,2020-06-03 06:00:00,18.05,72.85,60.0,984.0,0.2607,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,52.jpg,52.jpeg,7b160ca9f3e97dd0b71db0574be9b27229bac9bcc78dfb8f5843a0cde58f0215,52.0,14.18,57.78,,2018279N11069,LUBAN,2018-10-11 06:00:00,14.45,57.9,70.0,980.0,0.294,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,53(1).jpg,53(1).jpeg,39c3fd8b74f9abc6e5e7c9df97ecbec23734ddb22896338b64962297a7f74e91,53.0,11.55,83.77,,2018314N12093,GAJA,2018-11-14 21:00:00,11.8,83.4575,45.0,996.0,0.3953,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,53(2).jpg,53(2).jpeg,16d0efefe00233b934714e67b4ef77e6d3f47e7f0d0cda40812ac8a25c1dd89e,53.0,12.9,72.6,2021-05-15 02:30:00,2021133N10071,TAUKTAE,2021-05-15 00:00:00,12.8,72.85,40.0,992.0,0.2634,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,53(3).jpg,53(3).jpeg,32e3ff7ec384b07a76440b7d7ee9526701870d0a988b92be5065174e9ff3e81b,53.0,16.3,89.7,2021-05-24 02:30:00,2021143N15090,YAAS,2021-05-24 00:00:00,16.15,89.75,35.0,990.0,0.1575,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,53.jpg,53.jpeg,ea8a3540ddb7851e1030a2f62a6e096e4268a1a730ab452874710d2b6dfacd68,53.0,12.55,60.38,2018-10-09 03:30:00,2018279N11069,LUBAN,2018-10-09 00:00:00,12.8,60.5,45.0,994.0,0.2761,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,54.jpg,54.jpeg,f0f1dc3bf087b55dd4ddbb48e54257bd95d801a840ea1598841fae878a3bc30f,54.0,15.13,53.75,2018-10-14 01:00:00,2018279N11069,LUBAN,2018-10-13 21:00:00,15.1963,53.2638,40.0,996.0,0.474,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,55(2).jpg,55(2).jpeg,6512fc88af8bba8c249cfc5db655385b4645d9d87015ddd0333e6346a332dbb0,55.0,7.73,87.51,,2020335N06090,BUREVI,2020-11-30 03:00:00,7.60656,87.5782,25.0,1002.0,0.1407,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,55.jpg,55.jpeg,614cb249d3cb57c016244ca674ea28e5b6ff39c4e20e69347f2b5851f5f5673e,55.0,15.19,84.26,2013-11-20 04:00:00,2013322N13090,HELEN,2013-11-20 03:00:00,15.1,84.0675,35.0,1000.0,0.2064,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,56.jpg,56.jpeg,8153d78ff7df05437e0c831ebed80a865f22a3df5a60ac57d7e8be3652fd5de0,56.0,13.68,84.59,2013-12-09 04:00:00,2013339N09084,MADI,2013-12-09 00:00:00,13.85,84.65,65.0,986.0,0.1797,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,57(1).jpg,57(1).jpeg,d07b387eecd7691789f49d379121ae653cd1beb8e6dd75a6e40cfef1cb9b3a0d,57.0,22.59,88.98,,2013149N21090,NOT_NAMED,2013-05-29 15:00:00,22.0,88.7,20.0,994.0,0.6442,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,57(2).jpg,57(2).jpeg,97dc0cfb21d5b154f5d38d4678c38521f3fa65b12b9da786504921bcb967a7f9,57.0,8.07,87.35,2019-04-29 03:00:00,2019116N02090,FANI,2019-04-28 21:00:00,8.38124,87.4075,45.0,992.0,0.3164,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,57.jpg,57.jpeg,3a9e7e8de1821aaaf6f58a7f76bc3ea713c4d499bcd05d1d817a3f1278e72710,57.0,11.72,89.41,2013-11-26 04:00:00,2013324N07103,LEHAR,2013-11-26 06:00:00,12.6,89.6,70.0,982.0,0.8995,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,58(1).jpg,58(1).jpeg,3be88502a8532d18bdca35d5107b8a8d12b29e32d2f1a7fca229a4350972697f,58.0,8.9,85.1,2018-12-15 02:00:00,2018347N07089,PHETHAI,2018-12-15 03:00:00,9.27875,85.4288,30.0,1001.0,0.499,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,58.jpg,58.jpeg,07fa2f31563a8fb693665ed1024f4bc021bc1b5d24769fb2d0fb18a9926b67fd,58.0,15.57,84.35,2013-12-10 03:30:00,2013339N09084,MADI,2013-12-10 09:00:00,15.5263,85.2263,65.0,988.0,0.8453,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,59(1).jpg,59(1).jpeg,c42fb53b1ace3ef2f2a242dd8647289178ef5280893a1060562944b7435b65b8,59.0,13.96,83.92,2013-12-09 10:00:00,2013339N09084,MADI,2013-12-09 06:00:00,14.3,84.7,65.0,986.0,0.8298,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,59(2).jpg,59(2).jpeg,a13d385f9f60db387a2fa3676591fcdb0a59c36bf6eab271b7bc4dc201d89f35,59.0,10.55,72.98,2019-10-31 03:00:00,2019301N05081,MAHA,2019-10-30 21:00:00,10.6962,73.2774,40.0,998.0,0.3269,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,59(3).jpg,59_LUBAN.png,574f8eff25cb53a8f1b32a9b51536a5f1c81d575e61cf5c5ec9b989b64b7345a,59.0,14.18,59.02,,2018279N11069,LUBAN,2018-10-10 06:00:00,14.2,58.95,75.0,978.0,0.0708,reference LUBAN composite + IBTrACS,HIGH,explicit cross-product filename/visual match; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,59.jpg,59.jpeg,82c4dec15e1e47dd9f7ed0cc2e137f523bff8bd30f97cbc5c92dc928b059ece0,59.0,12.09,91.86,2013-11-25 04:00:00,2013324N07103,LEHAR,2013-11-25 06:00:00,11.95,91.85,55.0,988.0,0.1403,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,60(1).jpg,60(1).jpeg,8405cb88e365a3376ce6d70e430f90672b6a23bbcf870c335b73dec853595c4c,60.0,18.51,90.26,2017-05-29 10:30:00,2017147N14087,MORA,2017-05-29 09:00:00,18.2388,91.5612,45.0,986.0,1.2633,embedded timestamp (<=6h) + nearest IBTrACS position,MEDIUM,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,60(2).jpg,60(2).jpeg,90c3a35c6251db2c5df9738024f79f5ed7f86352d8bc8112833a2a303ff8709a,60.0,8.41,73.62,2017-12-01 03:00:00,2017333N06082,OCKHI,2017-12-01 03:00:00,8.83254,73.7675,55.0,990.0,0.447,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,60.jpg,60.jpeg,957bc1c650d30c5234a19b26cc146faeb9fdea886a84d5008e7a42f8b07425fd,60.0,15.02,83.57,2013-11-20 09:30:00,2013322N13090,HELEN,2013-11-20 06:00:00,15.25,84.05,40.0,1000.0,0.5175,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,61(1).jpg,61(1).jpeg,260dc777d949a6921ec798123e08d5aad7df7dca28b20e38e78756931a7621f0,61.0,12.37,84.56,,2016341N08092,VARDAH,2016-12-11 03:00:00,12.9964,84.3538,70.0,980.0,0.658,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,61(2).jpg,61(2).jpeg,a3dea38879506235324423201df795fa8001e72014334ba78541eaafa03d8cbb,61.0,14.63,56.55,,2018279N11069,LUBAN,2018-10-12 18:00:00,14.75,56.5,45.0,994.0,0.1294,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,61.jpg,61.jpeg,8337c5706a4ea623e17fee8a92fdb7076ac6983f374dfbe426d69373b32c5334,61.0,12.77,49.86,2015-11-09 03:15:00,2015309N14067,MEGH,2015-11-09 06:00:00,12.25,49.55,80.0,978.0,0.6015,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,62.jpg,62.jpeg,3de476b093ffa0f0c580652b417a8223d28978c5792e5563c9f5b5c98b5ce775,62.0,12.74,55.85,2015-11-08 03:15:00,2015309N14067,MEGH,2015-11-08 00:00:00,12.7,56.1,85.0,974.0,0.2471,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,63(1).jpg,63(1).jpeg,3d69cc71d67eefd4eb560d9d46dd4054a8e39d4f5c6c593a6048569c8214f4a3,63.0,8.79,88.03,2018-12-14 07:30:00,2018347N07089,PHETHAI,2018-12-14 03:00:00,8.09999,87.4537,30.0,1002.0,0.8947,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,63(2).jpg,63(2).jpeg,4aff0f050cc609a7521be98c2e7ab5fe32a5a37aa605137c1ed629f7bad5c9a3,63.0,13.5,73.3,,2021133N10071,TAUKTAE,2021-05-15 09:00:00,13.575,73.015,45.0,990.0,0.2871,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,63.jpg,63.jpeg,f78c982ebd774c2b87d0fc7470ac1b11038e49f169fb238f73a71e8e3c514039,63.0,17.1,92.33,2017-04-16 04:00:00,2017104N08085,MAARUTHA,2017-04-16 03:00:00,16.6463,92.4534,40.0,996.0,0.4688,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,64(1).jpg,64(1).jpeg,3f4115a92e1160509732aaa6b87a4aeb7c572e23723d43192a93d489e6a349e7,64.0,14.51,58.38,,2018279N11069,LUBAN,2018-10-10 18:00:00,14.5,58.4,75.0,978.0,0.0218,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,64(2).jpg,64(2).jpeg,3baf87b1bb701b75bfa155d34232e98ece109426349e092ebb23dfd1036f5112,64.0,17.07,86.91,2019-11-08 03:30:00,2019302N11118,BULBUL:MATMO,2019-11-08 00:00:00,16.95,87.7,65.0,983.0,0.7647,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; visual/manual read from embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,64.jpg,64.jpeg,d983dd84f0ae498590cda57466b1fea0880d818f2d06d1bc316209005ae8c6a2,64.0,20.8,89.6,2016-05-21 03:15:00,2016138N10081,ROANU,2016-05-21 00:00:00,20.85,89.4,45.0,983.0,0.1935,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,65(2).jpg,65(2).jpeg,f8f092bb944f2134a1e1deb706c1265147de2ab8647a01ae763ed388a5acc83c,65.0,23.83,62.65,2021-10-02 03:00:00,2021267N18094,GULAB:SHAHEEN-GU,2021-10-01 21:00:00,23.7999,62.8287,60.0,984.0,0.1662,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; visual/manual read from embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,65(3).jpg,65(3).jpeg,587303c3b99c53ca70cc0b4fbd316e12a1c7df1ed61f4b99f8feb03f293bca7e,65.0,18.2,88.0,2021-05-25 02:29:00,2021143N15090,YAAS,2021-05-25 03:00:00,18.425,88.4175,55.0,980.0,0.456,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,65.jpg,65.jpeg,698a14fa556ab2c80ec0d8097bacae44a38a814d26fb2ee16222a6e29b8be8f9,65.0,12.3,88.74,2013-11-26 09:30:00,2013324N07103,LEHAR,2013-11-26 12:00:00,12.95,88.7,70.0,982.0,0.6512,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,67(1).jpg,67(1).jpeg,cc857befef45c4c78414de1e09ac87d3fb9c5ed7571fd5a4a28ab8dcff72635e,67.0,17.25,90.75,2017-05-29 02:30:00,2017147N14087,MORA,2017-05-29 00:00:00,17.0,91.25,45.0,990.0,0.539,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,67.jpg,67.jpeg,d078890375015679a99fde00e4b67247d35e71af686abd8fe0b3dd4520a8d9d7,67.0,20.36,64.63,,2014297N11062,NILOFAR,2014-10-30 15:00:00,20.3862,64.6425,,,0.0287,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,68.jpg,68.jpeg,c1f2c8237765813babcc4c446e4fcc2a353b9401345f80d98eac83385fad3e0f,68.0,10.8,82.2,2020-11-25 03:30:00,2020327N08086,NIVAR,2020-11-25 00:00:00,10.6,82.2,60.0,986.0,0.2,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,69(1).jpg,69(1).jpeg,9cedcc31ee8e7b17a18d560aaeba371412fe8799ca2a3834746405b615dabedf,69.0,18.9,88.15,2021-05-25 08:30:00,2021143N15090,YAAS,2021-05-25 06:00:00,18.8,88.2,60.0,978.0,0.1106,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,69.jpg,69.jpeg,e4c345a4c78a3dec4d04daa885d02550a1a5ab75e99617300df53f829d2909e8,69.0,12.74,80.98,2016-12-12 03:00:00,2016341N08092,VARDAH,2016-12-12 06:00:00,13.2,80.8,70.0,975.0,0.4924,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,70.jpg,70.jpeg,ea329f9a3f05cd0e10b8900991548863c882262ed868105d3ac749ba57863f7a,70.0,15.8,61.6,2014-10-28 03:15:00,2014297N11062,NILOFAR,2014-10-28 03:00:00,15.76,61.6812,75.0,977.0,0.0878,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,73.jpg,73.jpeg,bb59b0dbfee38e0d805fbec6655c0e14d9370cbdc6e9eab1bd2fc771391fc072,73.0,11.4,55.67,2018-05-23 03:30:00,2018136N11054,MEKUNU:SAGAR,2018-05-23 06:00:00,11.4,56.05,60.0,980.0,0.3725,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,74(1).jpg,74(1).jpeg,dc14384d465dc13f72e02c7ffbe7f8262528cc6cc5fa15704b39ae9790f16d7e,74.0,17.83,70.11,2019-06-12 03:30:00,2019160N11073,VAYU,2019-06-12 03:00:00,18.0037,70.1925,75.0,973.0,0.1906,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,74(2).jpg,74(2).jpeg,c94374066427ace83f4da78715cd51a08e8d642c97e6a77885d881a186e6c0e5,74.0,16.45,72.65,,2021133N10071,TAUKTAE,2021-05-16 09:00:00,16.2713,72.6725,70.0,976.0,0.18,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,74.jpg,74.jpeg,194247b265367b0ad73290dafde6f9c501127dadeb47b527afc05de2f35c93c3,74.0,14.6,62.2,2014-10-27 03:14:00,2014297N11062,NILOFAR,2014-10-27 00:00:00,14.75,62.4,55.0,990.0,0.2449,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,75.jpg,75.jpeg,4fc79fc429db858772214eafcc51cf454be7fc9b2468e07703f32f396ebbe98e,75.0,13.37,86.83,2020-05-18 04:00:00,2020136N10088,AMPHAN,2020-05-18 00:00:00,13.15,86.35,100.0,952.0,0.5162,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,77(1).jpg,77(1).jpeg,ebf2383838b865d877a48eee68c786dab4373a565ab1d6da3955bbaa56924aeb,77.0,20.66,69.02,2019-06-03 05:00:00,2019160N11073,VAYU,2019-06-13 09:00:00,20.69,69.175,80.0,970.0,0.1481,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,77.jpg,77.jpeg,c65e46ae54d0a322c012f10a549a6e9ae50ba3b74e674582567d6fb95331fba9,77.0,14.8,90.3,2014-10-10 03:30:00,2014279N11096,HUDHUD,2014-10-10 00:00:00,14.55,87.65,60.0,988.0,2.5743,embedded timestamp (<=6h) + nearest IBTrACS position,MEDIUM,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,81(1).jpg,68(1).jpeg,b3106ad93d3fc10ec378e5fc972566b00a5c00994f06db7fbcd0a014ac137611,81.0,15.15,72.9,2021-05-16 03:00:00,2021133N10071,TAUKTAE,2021-05-16 00:00:00,15.0,72.75,65.0,979.0,0.2085,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,explicit cross-product filename/visual match; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,81.jpg,81.jpeg,017f54d36c1cc007e49ce6dd5151e06a1dfb511cbeb5d2722cd9602b74955855,81.0,13.16,51.9,2015-11-02 03:44:00,2015301N11065,CHAPALA,2015-11-02 03:00:00,13.2137,52.1501,95.0,960.0,0.2494,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,82(1).jpg,82(1).jpeg,880a4b095719fc8240c3d5a18de41c4a9e8bf35dee77ff816885c903a2db8c9c,82.0,19.8,71.3,2021-05-17 09:29:00,2021133N10071,TAUKTAE,2021-05-17 09:00:00,19.6199,71.45,100.0,950.0,0.2288,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,82.jpg,82.jpeg,f1a601c57ba52f0056dd4b78532d1f8de58db5ad2aecb585e809e48b6d3cc0fd,82.0,14.77,68.57,2017-12-04 08:30:00,2017333N06082,OCKHI,2017-12-04 06:00:00,14.8,68.7,65.0,986.0,0.1292,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,83(1).jpg,83(1).jpeg,48756e28e38c7daefb09bf1dfa8308fcb0202101c690ae807ac99ca60aa8b8dd,83.0,13.88,68.3,2017-12-04 03:00:00,2017333N06082,OCKHI,2017-12-03 21:00:00,13.9037,68.485,75.0,982.0,0.1812,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
